# DetMath.atan2 (spec §4.4): y, x, atan2(y, x).
# Recorded by ios/SmashCore RecordVectors (macOS, arm64). Replayed bit-exactly by SmashCoreTests and android/core.
0000000000000000 0000000000000000 0000000000000000
402E0B34AFB77748 C03CEEB39506B754 40054D34F54B2D56
C00F399902558450 4041A302482FD004 BFBC3661BABC5A51
C03B28FB7CC71991 C0183C637FAFD850 BFFCA50303E29AD7
C037FEB614B32690 C014EA5CA5430F38 BFFC90D2C6471229
C0348097053E85E0 C0302E270266D092 C001E94B3D30DAD2
C03DAC68C6CD7A7C 403494EF1ECB8658 BFEEDC24741010AA
4028320EB3DD6D14 40302DFF69EA3AD8 3FE48B8FBD7E1FF1
404739B26E991432 40383707C2EFE91C 3FF171AB3D16E4D6
400DB94880E09060 4031F89FDD4FD558 3FCA1887357ABB83
C03F557CCF539480 40141C4AE99A15D8 BFF69651EECEDE60
401E922D2E2680A8 C02B5A2EFD993584 40050E505339CDD4
403CCC54E2523BB0 C02815F67128D538 3FFF78559627126D
4030FE0A6E38BED0 4042AB61196F8CD6 3FDB552E05F02D79
C03DDABE946D7900 40480C421254B156 BFE1C6D76B00F6B2
C00EEB61ECE7E0F0 C01B61AF734D40F8 C0050556C36C7D7B
C0313767B98EE830 403A2EE8923AF70C BFE29CEAAB2D4E58
C01D6FBED2BAE5F8 C01943A0F98F5990 C0023D935E789FE6
403F0BC9B593D774 C043FA4ECBD7CC1E 4003D92397B3F55E
C026EB64B05FA2A4 4046BD4ECB42267E BFCF9878944C4F51
BFE3897835DCA180 4041E326B4BE2794 BF91795329D0A497
4040A2A31397F77E C02FF31E379A758C 400025C26CB33372
402454ADED20DA04 403A7456A7C0A2B4 3FD77AB482D7E97E
40429A74715AE61E 403E3FC70BEFBFD0 3FEC6BF23C1CDD16
C03C9003577BD644 40266CC94C02042C BFF325C55B6A0D13
C023AC018BD36C2C C03398056728DABA C005692B90DF069A
C0444FB35B3790C5 C037024E579B3141 C000B06F3BDC92C6
C00E6F4A7FE98B90 40483265023350BC BFB4155CEAA6F94A
C030A178DABACE18 C043BB3D64A53A2F C005F12775FC2BB8
C037FA5BA7B3CEC1 403C1B3B7E425050 BFE69A0163DE4C8D
C02EBB6B4D13883C C043E6D8A5064286 C0062F7488FFFE82
403BAA445CE5C3EC 4040B7804D8BC716 3FE61ED69BDC1B0F
C03D34B31677F069 4013BFEA4C1BCE50 BFF67403F13F8607
C037DAD23E89A83A BFFC03DF9058AA60 BFFA4E1745E6514B
C02DFA5A013CB2E0 40347226E8A921C8 BFE43E412EEAEA1D
403A4A89858FED4C C03734D789F96E01 40025A04749CC2C0
C03FB8C0923CD08E C01BFFC63C68AA58 BFFC9B8F1120C0FC
403F52008D4FC2D4 C046A72623B8BE68 40044B35D225EFA0
4042743C9C4CD8B6 C0243F11BC2DA304 3FFD6A786E02B2EB
C041C80F709730DE 40416E29977AB518 BFE973AD4CD68D61
4046141FEEEA23E8 C021C79AE618A6A8 3FFC4FB8E377E98C
C029E053E4D3152C 4045BED6DDEAA3D4 BFD2817B4D241B58
C025F68024D5D3B4 4020751F07D08118 BFEDAFE77EDCFB19
C04076891B317DA6 402A1B1D1D545318 BFF3180A5A9D2325
401411D36B5C82D8 4041FADD18BCA0E6 3FC1BEB9894D93C8
4047A9682CF0C7A8 C04608EADE5FEB22 4002909A6B4867F6
C00A8A59CB3AA490 C041C3DD24996AC5 C008634E9A887EAB
C0456CC6DCBC7072 C0240E70EBD62F18 BFFCCFA08ED33EAC
403166DB0FC70718 C0223BBB5D05F87C 40006D4FC5B9147C
4047A6418270E8FE 402601851E667B3C 3FF579CB4B496AE2
4030DEFBF5AF6428 C0142346DF3B78A0 3FFDC5CDB5791D55
402C111FD9D03DA8 4042DDFE010F08BE 3FD6C98BAF5527DB
C0413065E16A6125 4042C39EBFCF9E02 BFE7BB5326C89811
402F76A044C1B310 C033920CCB4930D7 4003B75141993DE4
C032060B6DA7F976 403D31F93D2BC1F4 BFE1B2D0A99E04F1
C01D98290EBA7A00 C04381E0C25ACE91 C007A22A187B86EF
402240BD3B297624 403B6965DF6FFE84 3FD491C1213AEA8A
404127D004AED518 C044AFBB0688E441 4003980722A230DE
403F338BB2C0EB8C C0381814BDEB939B 4001D3AFABD2011C
C040DA13794B1136 C0406F836C0A7864 C002BFE09A6CDEF7
4043E35AFCCF0508 C03CD6F71D2E4620 400195C8B199A6E1
C020BF2638BDE3FC 4004C946F15ECEF0 BFF45190B5C6E64A
40434DFCB3B13D82 C0439E21294C22F4 4002E9F54EF8F958
C0235B99B66AC254 4036308DC1596C28 BFDA52E86B90C4D7
4021503550F4E8C0 4041C5BC5EF5DEFE 3FCE93FE98057383
4034E147B766C4C4 402C2B0645F60AD0 3FEF46A74FF9FA7C
4042EBE0B67C2C74 4046CDB62DEFCF9A 3FE629F8C2366B6A
C03CFFE2807ECD56 404000B02CCCEF1A BFE78EAC3C255FBD
C03C66486BBEF719 4025CD16A6F19118 BFF344D8519947D1
40437EEA0A3120C6 3FCCCCC42E343200 3FF90A58A1868C1C
402D55ED75A2F7F8 402508624F73F48C 3FEE5C5801A755E3
C03E386D3BE8DC86 C041CDC67B288DB5 C00380B78515D9A0
C041F613C7AE79FB C03E996FDB985EA8 C00235F3E0D42DD4
4031757FD7D0D254 4035A2A79A40B270 3FE5BA265AF425F4
404046212956BFE2 C04272A3DE4EACF6 4003598A7A6F1328
4031B36B7C1FBC94 C043F4D64F05D656 4005CB180CF18358
40400EBC5EBCB914 C03D27D03640C37A 400276A314F17CAE
4044FF6BBA14C136 C03E3467C5BD5BDE 40018DF5FC31C9EA
4047393418DEFE2A BFEAA171796DC240 3FF96B5D1162E9B3
C02E013636F45C74 400D1336B8F28660 BFF55477006D1C32
C03F627966A8D8F9 C030BC67403D816C C0007C4B687EE70A
404467C69860C332 3FE989EDC8A3BF00 3FF8D1E431F7B73B
403F4ADBA938618C 4035D80C11BB1C80 3FEEC394AD59CC86
403CFCB2065107B4 C03F6053BFD2C265 40032A8106FE208D
3FFD84B8C0050700 C0461339ACD33890 4008CC73A9D4BE01
C035E1CA7BA97B2D 403EA5FFFE1BD49C BFE3D75BD7762DE9
C046F754E6E1A73B C020305742C4EE80 BFFBEC76A736F367
4037E31EFDA87D38 C028DCF8A9E913E0 400067BCD86B003C
C021A21F6D244B78 C0188E08654C1710 C0016E9CAFC5910E
C024D04F180DDE38 C0439272D731ED3B C0070DCF9C34F0B1
4041C24F69EEA506 3FD6B248D04ECD80 3FF8F9161EF32B41
C0388EA7E626B775 C04763242054B663 C00543DC74945F7D
4039DE5CAF8798B4 40202617610C7394 3FF44ABDE4DB2122
C0476A1319F876C1 4030600BA3FEE73C BFF3C01EDAB58660
C0164F3405AC6D70 40114D4A1ADE7BD0 BFED281CA4DA89B6
403C6B7C752CC908 403B03F3A7CEA6A8 3FE9F17A787383C9
C0022100E039BCC0 404882869E5FFFF8 BFA7A6F7BACAE482
402E3E5CE1CBC2E8 C031296AB8587EC6 40035AB9FB2B34CC
C0443B1B179A3437 403A454D89BB0710 BFEFD67CF8EFEA93
4042647D8ED90D5A 4020D910FF085A50 3FF587E0D6B5E1D7
C044F6C970E2BD7C C03D279C88130C78 C0016D5ADEEA52CE
C037A791299BF855 40355E13D6CD6454 BFEAC1C4C10BAD07
403B5E8E6F2BB18C 4039E59FDA14A9E0 3FEA045E25B997F2
40441AFD9B3EF6A0 C043673CC74E4066 4002B517AABACEEB
C035FFB6BFFEEBDD 401366D254082190 BFF5A9196215EBD0
C03A1C6462DEE3F4 40373C3EAB590710 BFEAFED18F6CAF90
C0399781FA4C3734 4026990DC44EA4BC BFF27AFF7F479CFA
C0322A52D4A9EEBA C0202737D87D0A64 BFFFD39DAF28D32C
C0097F6857A9BAE0 4041A12473431474 BFB71408765DE326
BFDF02E147941E00 402A04FC4B155B30 BFA30F8D726621E1
401A6113A3937BA0 401D9575B2ED11C0 3FE74D64BD0A4C95
C00EFE4011F36420 403C29AB76A59424 BFC17F89B8752D90
C040760938CA050D C048CA31435C749A C00471804FA15232
40302E6E06720ADC C0411E4A31579313 400599C2243FA557
402E203DFE160488 402617D3FD6C3494 3FEE045BAA87B067
C03BF988F9474CCE C0440A4A6E8416C4 C00442037E159E0C
404105E1032779C0 402A2F4432810FA0 3FF34246978F31DA
C0478B883F766163 4042213A958930C8 BFED4485CE2B5EF0
40406ACF46E82270 C03CD40EE288CD03 4002549E7202419C
C04269D98183C0FD 4045F04F6D062270 BFE6582079A6EDBA
4045CAA3478921BE 40148202DE2152C0 3FF74258D5F29BD0
C03A5DC2E4B5CE76 C0405B0FDCD384E0 C003B49BFA562868
C04685CFF06CA287 C04896D1F588B3B3 C0033342476FEF94
C02E0BF633D6C460 C02A487AE62AB46C C00250DAE9AD8548
C047969E34914121 C021846897F19DA0 BFFC11DD9F69E1E5
C02CC84FE0067508 4046899E11F5A492 BFD3C75A59B30214
C03FA19343445912 4032C19A456010C4 BFF091AB069EC675
C0256E4E84A222B0 4038B586E86C1764 BFDA301B4538799A
404682E49A2B0EC4 C043D762C72B1994 4002588C95887852
3FED38170A0385C0 C04000A3DC2AC78D 4008E7918AFF1D53
C020EEE36F034090 40305956029806B8 BFDE94E6CB0F9E45
401752360F3013C8 C040CA2886BB51B2 4007C1E751372BD6
C03A5A424D3C3F33 4042A892B8D0A242 BFE3ACF4DCB07626
404636FA3CBD8A7C 401C67F13838D418 3FF698C747C4CDAB
4031FAFA2FBE7754 4044B017D06FC668 3FDA3C81BB06A649
C046A1A39CCC9761 403CD7145FED37EC BFF00E4E339BECF0
C032BAA752D5A14E C04411B9626BB4B4 C005A3DC3A7F0892
C032D4AE27B0C32E C032CE790439E2D6 C002D82AB7B2C34C
403E9A7AEB9AF65C C021A01B139866F0 3FFD9E69E806EC53
C017AFB548533B50 BFE84E8C295AA900 BFFB2C8A3D23BEF9
403091A383342E6C C042F3305F1A80EC 4005D5EC71B3DB69
BFF74D1196A3D580 400E8B17184EBD10 BFD75271C4640FF0
403486BC1C44A398 C0441686E965C492 40055AA28CAFE119
4043C7366EBF01BE C035C67496E95E07 40009793EA9AE9FE
4044CE5A7FD2F484 40405DA94BE49974 3FECEFE7B998142F
4018DB2327753758 3FD72EC5DA9E8780 3FF8337C4911070C
401528CDD0C86750 402A29B0123F8488 3FD897F7BAFC1C80
BFD9685298FCEA00 C02A5979963AF200 C008E449D704BD19
C02CD4D824DA6F98 C04346AEBB648E63 C00645258BED97DF
C0411BD06E82F390 C03E2AF4B2E54DE4 C00258D8C4D1B6E4
4035D1BB38A25158 C02ACDA32CD313FC 4000F9094AB54522
40451F69B12FB5AC 4048BF1764A71DBA 3FE69C24063483D4
40413E4AA8A130CE C0102D74EBE9E758 3FFB0026FF59C3D4
40387672518D9E20 BFF5AAFA27595160 3FFA0480CEE02E83
C0424B9EBD112016 C03B857D93CECD1D C001B9AF6BC83180
40341272FADD78FC C03E8BE30B5D6F4A 40047B604CC68D2C
4024A55378C653F0 402826892C608280 3FE6A25E3C8715F7
C0324E39AFD52932 C041D1B9A3FB9160 C005563220C70E91
4038B3DD8E3D1EE0 4031C11AE4DD5C40 3FEE52DCD18E9726
403717852BB22580 C020B554B94D79D0 3FFEAFD354353E99
4045C4EB5D5BF5AC C00E7EAAD00F94E0 3FFA87AE186B0EF4
402B2347C3322134 4038CC91201EF064 3FE0055DE246FF95
403FCCB6C6D5EBB0 404615F4145E05D4 3FE3F7879D960910
C023799DE2B53A88 40206BB75889E308 BFEBD958B323C452
C0481257D500690C C04055AF50DA1E21 C00156073F24E742
C00C4BA0D0C694D0 4025388C7B719538 BFD497B7906A4BA5
4033C857D0A678A0 C01F4688FFCB2338 3FFF27B3DE026A32
400115E7B85FB9E0 4026753F5C10C048 3FC80EBD8162A8FA
40481677191079F0 40129A2F1550C0E0 3FF797CCDE782072
C042955032B08D6C 403A65A5659FA6F0 BFEE80E15461E659
C03C5B251F396455 4030680A6DA7697C BFF0BD86CE65AAF6
40331443BC9E5D9C C041C730EE22225B 4005315C4ABE51FA
404315437E6C7D4A C030530DF7055C8C 3FFF997912D60BC3
C00FED5116314FF0 BFE8D21BCA0F0740 BFFC34422A09FB12
403943D464591150 C040DE0FC8259AD6 4003FD7F7FABD86A
C0354D8BD6BD58AF C03392F816AF4354 C00282EBEBBFDA86
4048AC63F79A95BA 4022BCE6B4F8442C 3FF6217715B78D31
C03078B196A8976A C04507FC87C7814C C0062595CF49F6BA
C0324E4E41E4B75C 40381666D6C6D32C BFE4CB9AB43FA3DB
C01F6EFC9F45B880 402A3B81066FC474 BFE145E774BAE819
402096265A4FD244 400D9DE059265A80 3FF26A42C612C08E
C0479C2F54A54EB0 4033F7629B782474 BFF2BB6FCF6ED583
C0205AAB06E62CC4 C02138C054792434 C0030E63B7D06134
4042144A768FD852 C0464FF2F8375221 4003AF5617C83296
403E2122FE760CF8 C03F501D507E89FD 400300EE1DBFB283
C044BF75AC288C51 404765F4F7A4491E BFE736C0A758968F
C0411BFBDFD5ED24 4036C8458547C3B0 BFEF7809B02D5690
4046607C7015270C 40460295540D28E2 3FE965AD7F4A153F
C0432BA2ABD73778 C046999018C38E88 C0038140FDEE9723
402D4A936C8DD438 C038E1889C693AC3 4004E069B78FF396
C0336C5D327D2D88 C045AE32300AEB6E C005C37ACC3EC8BF
40486B9D04BC1116 4027E9C3BA760FC4 3FF54A975F6737F0
C026A49A8C65F8DC 40410CC526CE764A BFD4840D5A7AE8E6
C012B07726100EE0 3FFF941BEBBC1CC0 BFF2BCE5ECF13C3F
C047E740DCB5C6FC 400FF30FA0EC8EC0 BFF7CC9A1CAC793B
4039247592D86A44 4044840A91446E0E 3FE19788190BBC37
4038B6DD09704C44 4047ACDCA6222F12 3FDEC97F779801DF
403458A70EC6CB84 C042C5BF1F9BEBCB 400528E87C7FFD7F
402C379E41885D40 C043AD0E52FE8FBE 400660F627A364B5
40421BF490148EC2 4048937986A66E40 3FE4524012ADB24A
C046B3AB953B17F9 C0416F84374A59CA C001CE4E18D77438
4025E7FFB4D08A24 C047D100DF1C7D64 40075317CAAF6106
4001DC7046BE7780 C01E6FACE9A43270 4006D977934EF44F
4020300BC5AC5C5C C015951B7882FEB8 4001452BCA278F5D
40312806A1FE5ED4 C01866322237B5D0 3FFE99305CF0FB6D
403938D1477139C8 4042390F504D7426 3FE35F23E1E9F6A8
C044C35CDA04A46E C0390741B0E11E6B C000E7D9087E8689
C03D5DFB29E3927C 403B92B1D7923DDC BFEA2403308E8C2E
C000DA56B7C76940 C048C8ABB6E590E8 C008CAFEAEDEF292
402DB0BB848DB678 402E7C36962E1D30 3FE8B5C817F2F37D
C03A53D9408AC12A 40190D1326D5F458 BFF56568642B8082
402DB53A2A223DB8 C045B6FCE703DF48 40067F0F63F046DB
C02079330C682068 4031077830E9C998 BFDCD5227F8FDFA4
C015213497E5B928 40428ADDA79A0472 BFC21C559EA7605A
C027A9D87D342A8C C037F68965DC754F C00576B2C2AF2B1D
C03E1ACF533C3D0C C0332668A92D0D12 C0011949C922EEF1
40310FAF844A4BE4 C03C97E8ADC302CE 4004D43362FC7E47
404674E048A95470 4037FCE3A0C5B028 3FF148B06EC9C61E
C04571250FB9699C 4047A0611B23B466 BFE79537E96B2BFE
C031744841C268F8 C0149D2BE30B8218 BFFDB9F1838E3F5D
C047966AD2B4D761 40487230788775F4 BFE88F95CE765616
40334D08EC0D5090 40076645AF72D930 3FF6B9F1EBC19887
4042BFE2D8E8BA2C 40059096B439F770 3FF7FC0C88CE6164
40344A269247338C C03F59BE3ACB84AA 4004899F1ADC4D24
C040550594664632 40230660F5AAF700 BFF4993FE81E70F8
C02C9145A9F2DC4C 3FFB34E71D40EA80 BFF73CA7B127C771
40426D9E655DACEA C032C9E9DC11F72B 400056814E16B9D0
C044AACAB903010A C029F6E2C0305E18 BFFE007BEA4D65AF
C0125EABCF698230 4040908427C8A336 BFC1A1A3B35C704B
402578FC6F8B2674 4033FEBFF97D6494 3FDF8979C6CBF02F
403DB1126D1E9114 4044AB671D7186AE 3FE3EE887B1C9EEE
4034F94E3D7909DC C040BC7C28D61A51 4004A79E19F914AB
C0347E922B94F9ED 40425EA16E35BF92 BFE04865D15F1F0C
402ADCF3DDA0A4F0 C0224EBEE93E374C 40015A20F3B57E55
C0405C43693ECDF2 40366E8E43ED98A8 BFEF08DD3EA00005
C03BD7E2FB2197BA 403C51401C8CDCBC BFE8DCD4C2680F24
C044C283D5F50752 403B2ABD00B0E8D8 BFEFB97EA31324D1
C040893DEBCA3139 C03BE72416D1C04C C0022C46C5ABAE21
C01C927CED4B49D8 403FBA69A5DD0330 BFCC582CE10C933F
C0269099B4D5E4FC 403432FB566E9D6C BFE04CEE3366781C
C0333B52DB7082E6 C047E38F675D4BD5 C0061240768D49C8
40450A7AFBA06CDA C045D151643FA169 4002FE98EB6C6E54
C036AE43703C7802 C02360F19ED603C0 BFFF97B128B5E4DF
40427CB4663FC244 403AE7B0A59A2434 3FEE22BD174A7D96
3FE7C0129502C440 C0289B6A80FD7D08 4008A6969436F338
4046C12AAABD9178 40366782B7E29B5C 3FF1D02CF17B41EF
C04045B0C5E1C27A C042651A520BB8DE C00356BB22896DF6
40419BDF550B1062 403B740EC3A93ED8 3FED13C0F226916E
C012C6E1889AB300 C047F1B96BF42DFB C00859DE2EF2FA0E
C04646403DA927C2 BFEF795CD36B4A40 BFF97C666572C924
C045924C46C4054A C023022F6349DA1C BFFC9A21EC2EEBAE
403BD95AB0AAF42C C022E1ED07327208 3FFE5CC89C09019D
C02F7807F0A3EF48 C04791D2B72A11F0 C0068E33A57BE972
3FECE09B6BF7C9C0 C02AA89C2CC02FFC 4008978A343EF09F
C02B3637D39F44CC C048E685172846D8 C006FFC92F414266
C032442BE15D5626 401B9BE6914C22D0 BFF35A2B06C15900
BFE3B6F04985C880 BF9017318E038800 BFF98A6E025FB1E5
C048E4170F76251D 4048A1C0F3C92CF0 BFE94CD880496319
C03819997C3C4927 403E028A1455FC74 BFE5A6C75474AFC4
40084660B0588380 40194448D8F86A80 3FDCA921EFBED5DA
C018B7FAA8E0B8B0 4030F19369134740 BFD661EB7E93553E
40462CF47F2DCCB8 403116FDDB602890 3FF33F7DE6387304
4038C55AC4970EC8 C019F011BA75E9C0 3FFD3AAF9D041410
403CA50784F5DF6C 4003F7C179530660 3FF7BDF900CCD806
401ED7F819FE6DF0 4011E961230CDB30 3FF0B6F8D2108A58
C01B8E0B2281DF40 40480CECF44CD486 BFC23520F044545D
C035C54BDA609B5E C045217E57571244 C00553C6ADA88692
C03ABCE6DCCB5707 C0358F8F662FF02A C001FECC0A124CBA
4013CCA86BC43208 C02D4309C5B8265C 400685DE5AF159E6
C02D52ABD4195D3C C0482C66233C1FD6 C006C6F7688EF54A
404143FBB1DF6DEC C041F440260A8370 4003018505F954AC
404239FFA88C442E C03B755199ED8A25 4001BB22190014C8
C0443D7999EA72FD C03B742D91962856 C001557D3C3F0EA6
C0219814278418A8 3FF1A39E2DFEDA20 BFF723550C28B924
403CBCC0DAD3F444 C0339DB50E11CEB8 40015BA49D029D24
C04580C05C461044 4027C10FCAC09060 BFF4D2497FD35AFB
4022426EA34F5680 C021DB70DE1CBE00 4002C2AC9BD676BE
C0446833B087B1F4 C048F23DA11F66E7 C003A5C80A95BB08
403E6891DF75F2EC 403DC99E6E2077A8 3FE97679FBFE0E11
C032C4A939BB5C52 C047BC5E6C4DF016 C0061EEA9839C70F
C0408E3197271D9A C041693DB60842AE C0030D11151242FE
402823B737712260 3FFB27EF5BC90540 3FF6E5C10E388C5D
400567DF4A182880 40450B6B6696F660 3FB040B11734919A
404588F82D567B9E 40421FC6AF4F330C 3FEBE0CF759C2FC7
C0281BC11EA383B8 C02CCC99D914A034 C0038E96CD545EEF
402AB5B293902F2C C040601E1AAC7E6C 4006090584E19499
C0362E8B7F91134A C044E255CC74A772 C0053A29BE76BD4C
C046B1061C90BCFE 4021C6EFF5C3BEB0 BFF609C830A3BF5D
C035B18908406C06 C04727B188ABD3A9 C005A0CA13B51D3C
40424778D7A9D65C C0455F3943BC1E18 400378E831A59DBE
4025B445F965F324 403BABD588A4FEDC 3FD7EB7749F46E69
C0419055A46B0B92 C0330CEF86AB822C C0008AB454573728
C042CC2CCAFA8F82 4035028643DD5674 BFF0FA9F9205CFF0
40460B8679D86EEC 4032177769D76FB0 3FF2E7110ECB944C
C0176FCC11A39948 C0395E01A6B31764 C0075119497ED66F
4032786917CF74A4 40451AB80284E73A 3FDA663ED8C8BAC6
403583CB47A87BA0 402B12FCC2B90C50 3FF0259DF245CF1A
C0441E03615A82F3 C03B4CB153323F08 C00155EC6CF0DDFB
4043BBB4BDED714E C025C7EA8747F858 3FFD70CC032E46C2
402D1991EEA67160 C03AB9F4E09A9CF0 400524FAB8CF0705
C039C93C769FE930 C03BEEBE6EB45B6C C0032B4716C694DE
403C4B5BB4EA1E68 C043DB99050ADF4F 40042E3CB687736E
402C40195F4DBB58 40426E177DB6969C 3FD76BB903B50F9F
C041D8DC6F2CFE83 400CE57704EF1790 BFF784E5A9CF043E
404806356CBC20D4 C0305385E5572DEC 3FFE5F9DEE2809F1
C0452AA14EC572A8 C020CAE1F9163158 BFFC43F76A08664B
C039692C670B5565 4030838AC67FAF30 BFEFD30634F088CD
4044214A05CA8472 C03777B146E079A0 4000C9D2C333D813
40376B36B492A0B4 40394A8DA50CC9B4 3FE7E73C2E62032C
40318898639AB48C C01B2B5B8F4632B0 3FFF0BD19E9967EB
C03ABAA80115DA54 4008577B29C9B860 BFF751B618121DEE
C0440D64E6F4235C C0431D8D44775B24 C002A882090208C4
C047C6D641CC239F C03D06A9853DF101 C000F357576BD73F
C03197B11ABB0B86 4034D7486AF62ACC BFE66F3C1E61840D
C025BEBC4CED1C4C 3FF5FAD03F0EBEA0 BFF71F2F178779CA
403B182B222613C4 C01446C46A475578 3FFC178BFC8C5A98
4032C2C72F3D4A9C C046580A32341436 4005F3F3D263686E
C047ED3B1CE32BCE 404773385E3E1872 BFE97463B5377414
4025DE7624553D54 C041ED895E72BD46 4006C3C68FD5AC14
C04581C96D6281BB 403F72C485C7B97C BFEE104B8CD0063D
C04198EA06BC605F C012FEC41A587188 BFFB4755CAD7DFFC
C03D7F7BB1AB8867 C043D866E011B95C C00405097288CE4C
C0457F9A05DED830 C0320EAF081B8AD8 BFFF7E8ED47216F9
4048778FB0307334 4044A24575EBC932 3FEBD88EB68D09E3
401BA9420A71B018 C0307EDDE7EF790C 4005F4FF03D77ABF
400D5289CE54E3A0 C0327C163AF60B80 400791166A18EF65
403D9247CC5BBE04 C04822DD8A4150BB 4004BC5780B5B76C
C02B6FE2A59969DC C017760DA82BA048 BFFF98DD79791E6E
C042063D86F02BE4 C002336A91B289D0 BFFA24254EC0D7C0
C027D8483A328974 C00EDF1612842600 BFFE242544214927
40472F29FEEDB59A 403D57BE034A1A88 3FF01B041F073D97
C030F5A5DF60D2C6 3FF61EFE529EF6E0 BFF7D4CE964D4B5C
C03FE2FF3F59B924 403F9097FFB4A770 BFE94B8A091DD094
4042BCED8185011A C03AF36DA62C2D76 40018DD81ADCC262
40449ED7F8FC80D2 4047F5C5C9DE3844 3FE6BD74BB93E3EB
4044FD08A81CD538 C03159573E7CBFD0 3FFF67477FA3AC83
4035BF7B2F88A42C C042283D6BD708BF 4004D0E3A0E658CD
4040B8F3BF310304 C03B819A47AF1E3E 400212921B1353AC
403E8039237D044C 40451F3E3E319B70 3FE402DBCFE4739C
